reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test
KAS8,accoa_c + 20.0 h_c + 7.0 malcoa_c + 14.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdca_c + 14.0 nadp_c,ok,ok,ok,ok,ok
KAT1,aacoa_c + coa_c --> 2.0 accoa_c,ok,ACACT1r,ACACT1r,ok,ok
KDOCT2,ctp_c + kdo_c --> ckdo_c + ppi_c,ok,ok,ok,ok,ok
KDOPP,h2o_c + kdo8p_c --> kdo_c + pi_c,ok,ok,ok,ok,ok
KDOPS,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,ok,ok,ok,ok,ok
KG6PDC,3dhgulnp_c + h_c --> co2_c + xu5p__L_c,ok,ok,ok,ok,ok
Kabcpp,atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c,ok,ok,ok,ok,ok
Kt1,k_e <=> k_c,ok,ok,ok,ok,ok
Kt2pp,h_p + k_p --> h_c + k_c,ok,ok,Kt3pp,ok,ok
Kt3pp,h_p + k_c --> h_c + k_p,ok,ok,Kt2pp,ok,ok
Ktex,k_e <=> k_p,ok,ok,ok,ok,ok
LACZ,h2o_c + lcts_c --> gal_c + glc__D_c,ok,ok,ok,ok,ok
LACZpp,h2o_p + lcts_p --> gal_p + glc__D_p,ok,ok,ok,ok,ok
LACpts,lcts_e + pep_c <=> lac6p_c + pyr_c,ok,ok,ok,ok,ok
LADGMDH,LalaDgluMdap_c + h2o_c --> 26dap__M_c + LalaDglu_c,ok,ok,ok,ok,ok
LALADGLUtex,LalaDglu_e <=> LalaDglu_p,ok,ok,ok,ok,ok
LALADGLUtpp,LalaDglu_p + h_p --> LalaDglu_c + h_c,ok,ok,ok,ok,ok
LALALGLUtex,LalaLglu_e <=> LalaLglu_p,ok,ok,ok,ok,ok
LALALGLUtpp,LalaLglu_p + h_p --> LalaLglu_c + h_c,ok,ok,ok,ok,ok
LALDO2x,h_c + mthgxl_c + nadh_c --> lald__D_c + nad_c,ok,ok,ok,ok,ok
LALGP,LalaLglu_c + h2o_c --> ala__L_c + glu__L_c,ok,ok,ok,ok,ok
LCARR,h_c + lald__D_c + nadh_c <=> 12ppd__R_c + nad_c,ok,ok,ok,ok,ok
LCARS,h_c + lald__L_c + nadh_c <=> 12ppd__S_c + nad_c,ok,ok,ok,ok,ok
LCTSabc,atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c,ok,ok,ok,ok,ok
LCTSt3ipp,h_p + lcts_c --> h_c + lcts_p,ok,ok,LCTStpp,ok,ok
LCTStex,lcts_e <=> lcts_p,ok,ok,ok,ok,ok
LCTStpp,h_p + lcts_p --> h_c + lcts_c,ok,ok,LCTSt3ipp,ok,ok
LCYSTabcpp,Lcyst_p + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok
LCYSTtex,Lcyst_e <=> Lcyst_p,ok,ok,ok,ok,ok
LDGUNPD,5pg35pg_c + h2o_c --> 2.0 gmp_c + h_c,ok,ok,ok,ok,ok
LDH_D,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,ok,ok,ok,LDH_D2,ok
LDH_D2,lac__D_c + q8_c --> pyr_c + q8h2_c,ok,ok,ok,LDH_D,ok
LEUTAi,4mop_c + glu__L_c --> akg_c + leu__L_c,ok,ok,ok,ok,ok
LEUabc,atp_c + h2o_c + leu__L_e --> adp_c + h_c + leu__L_c + pi_c,ok,ok,ok,ok,ok
LEUabcpp,atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c,ok,ok,ok,ok,ok
LEUt2rpp,h_p + leu__L_p --> h_c + leu__L_c,ok,ok,LEUt3pp,ok,ok
LEUt3pp,h_p + leu__L_c --> h_c + leu__L_p,ok,ok,LEUt2rpp,ok,ok
LEUt4rpp,leu__L_p + na1_p <=> leu__L_c + na1_c,ok,ok,ok,ok,ok
LEUtex,leu__L_e <=> leu__L_p,ok,ok,ok,ok,ok
LGTHL,gthrd_c + mthgxl_c --> lgt__S_c,ok,ok,ok,ok,ok
LIPAMPL,lipoamp_c --> amp_c + lipopb_c,ok,ok,ok,ok,ok
LIPATPT,atp_c + h_c + lipoate_c --> lipoamp_c + ppi_c,ok,ok,ok,ok,ok
LIPOt2pp,h_p + lipoate_p --> h_c + lipoate_c,ok,ok,ok,ok,ok
LIPOtex,lipoate_e <=> lipoate_p,ok,ok,ok,ok,ok
LPADSS,lipidX_c + u23ga_c --> h_c + lipidAds_c + udp_c,ok,ok,ok,ok,ok
LPLIPAL1A160pp,1hdecg3p_p + h2o_p --> glyc3p_p + h_p + hdca_p,ok,ok,ok,ok,ok
LPLIPAL1A161pp,1hdec9eg3p_p + h2o_p --> glyc3p_p + h_p + hdcea_p,ok,ok,ok,ok,ok
LPLIPAL1A181pp,1odec11eg3p_p + h2o_p --> glyc3p_p + h_p + ocdcea_p,ok,ok,ok,ok,ok
LPLIPAL1E160pp,1agpe160_p + h2o_p --> g3pe_p + h_p + hdca_p,ok,ok,ok,ok,ok
LPLIPAL1E161pp,1agpe161_p + h2o_p --> g3pe_p + h_p + hdcea_p,ok,ok,ok,ok,ok
LPLIPAL1E181pp,1agpe181_p + h2o_p --> g3pe_p + h_p + ocdcea_p,ok,ok,ok,ok,ok
LPLIPAL1G160pp,1agpg160_p + h2o_p --> g3pg_p + h_p + hdca_p,ok,ok,ok,ok,ok
LPLIPAL1G161pp,1agpg161_p + h2o_p --> g3pg_p + h_p + hdcea_p,ok,ok,ok,ok,ok
LPLIPAL1G181pp,1agpg181_p + h2o_p --> g3pg_p + h_p + ocdcea_p,ok,ok,ok,ok,ok
LPLIPAL2A160,2hdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdca_c,ok,ok,ok,ok,ok
LPLIPAL2A161,2hdec9eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdcea_c,ok,ok,ok,ok,ok
LPLIPAL2A181,2odec11eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdcea_c,ok,ok,ok,ok,ok
LPLIPAL2E160,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c,ok,ok,ok,ok,ok
LPLIPAL2E161,2agpe161_c + h2o_c --> g3pe_c + h_c + hdcea_c,ok,ok,ok,ok,ok
LPLIPAL2E181,2agpe181_c + h2o_c --> g3pe_c + h_c + ocdcea_c,ok,ok,ok,ok,ok
LPLIPAL2G160,2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c,ok,ok,ok,ok,ok
LPLIPAL2G161,2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c,ok,ok,ok,ok,ok
LPLIPAL2G181,2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c,ok,ok,ok,ok,ok
LSERDHr,nadp_c + ser__L_c <=> 2amsa_c + h_c + nadph_c,ok,ok,ok,ok,ok
LTHRK,atp_c + thr__L_c --> adp_c + h_c + thrp_c,ok,ok,ok,ok,ok
LYSDC,h_c + lys__L_c --> 15dap_c + co2_c,ok,ok,ok,ok,ok
LYSGLUGLYtr,atp_c + h2o_c + lysglugly_e --> adp_c + h_c + lysglugly_c + pi_c,ok,ok,ok,ok,ok
LYSRC,lys__L_c <=> lys__D_c,ok,ok,ok,ok,ok
LYSabc,atp_c + h2o_c + lys__L_e --> adp_c + h_c + lys__L_c + pi_c,ok,ok,ok,ok,ok
LYSabcpp,atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c,ok,ok,ok,ok,ok
LYSt2pp,h_p + lys__L_p --> h_c + lys__L_c,ok,ok,LYSt3pp,ok,ok
LYSt3pp,h_p + lys__L_c --> h_c + lys__L_p,ok,ok,LYSt2pp,ok,ok
LYSt3r,h_e + lys__L_c --> h_c + lys__L_e,ok,ok,ok,ok,ok
LYStex,lys__L_e <=> lys__L_p,ok,ok,ok,ok,ok
LYXI,lyx__L_c --> xylu__L_c,ok,ok,ok,ok,ok
LYXt2pp,h_p + lyx__L_p --> h_c + lyx__L_c,ok,ok,ok,ok,ok
LYXtex,lyx__L_e <=> lyx__L_p,ok,ok,ok,ok,ok
L_LACD2,lac__L_c + q8_c --> pyr_c + q8h2_c,ok,ok,ok,L_LACD3,ok
L_LACD3,lac__L_c + mqn8_c --> mql8_c + pyr_c,ok,ok,ok,L_LACD2,ok
L_LACt2rpp,h_p + lac__L_p --> h_c + lac__L_c,ok,ok,ok,ok,ok
L_LACtex,lac__L_e <=> lac__L_p,ok,ok,ok,ok,ok
M1PD,mnl1p_c + nad_c <=> f6p_c + h_c + nadh_c,ok,ok,ok,ok,ok
MAK,atp_c + malt_c <=> adp_c + h_c + malt1p_c,ok,ok,ok,ok,ok
MAL6PG,h2o_c + malt6p_c <=> g6p_c + glc__D_c,ok,ok,ok,ok,ok
MALDt2_2pp,2.0 h_p + mal__D_p --> 2.0 h_c + mal__D_c,ok,ok,ok,ok,ok
MALDtex,mal__D_e <=> mal__D_p,ok,ok,ok,ok,ok
MALS,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,ok,ok,ok,ok,ok
MALTHPabc,atp_c + h2o_c + malthp_e --> adp_c + h_c + malthp_c + pi_c,ok,ok,ok,ok,ok
MALTHXabc,atp_c + h2o_c + malthx_e --> adp_c + h_c + malthx_c + pi_c,ok,ok,ok,ok,ok
MALTHXabcpp,atp_c + h2o_c + malthx_p --> adp_c + h_c + malthx_c + pi_c,ok,ok,ok,ok,ok
MALTHXtexi,malthx_e --> malthx_p,ok,ok,ok,ok,ok
MALTPTabcpp,atp_c + h2o_c + maltpt_p --> adp_c + h_c + maltpt_c + pi_c,ok,ok,ok,ok,ok
MALTPTtexi,maltpt_e --> maltpt_p,ok,ok,ok,ok,ok
MALTT,2.0 malt1p_c --> glyg4n_c + 2.0 pi_c,ok,ok,ok,ok,ok
MALTTRabc,atp_c + h2o_c + malttr_e --> adp_c + h_c + malttr_c + pi_c,ok,ok,ok,ok,ok
MALTTRabcpp,atp_c + h2o_c + malttr_p --> adp_c + h_c + malttr_c + pi_c,ok,ok,ok,ok,ok
MALTTRtexi,malttr_e --> malttr_p,ok,ok,ok,ok,ok
MALTTTRabcpp,atp_c + h2o_c + maltttr_p --> adp_c + h_c + maltttr_c + pi_c,ok,ok,ok,ok,ok
MALTTTRtexi,maltttr_e --> maltttr_p,ok,ok,ok,ok,ok
MALTabc,atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,ok,ok,ok,ok,ok
MALTabcpp,atp_c + h2o_c + malt_p --> adp_c + h_c + malt_c + pi_c,ok,ok,ok,ok,ok
MALTpts,malt_e + pep_c --> malt6p_c + pyr_c,ok,ok,ok,ok,ok
MALTptspp,malt_p + pep_c --> malt6p_c + pyr_c,ok,ok,ok,ok,ok
MALTtexi,malt_e --> malt_p,ok,ok,ok,ok,ok
MAL_D_Et,mal__D_e <=> mal__D_c,ok,ok,ok,ok,ok
MALt2_2pp,2.0 h_p + mal__L_p --> 2.0 h_c + mal__L_c,ok,ok,MALt2_3pp,ok,ok
MALt2_3pp,3.0 h_p + mal__L_p --> 3.0 h_c + mal__L_c,ok,ok,MALt2_2pp,ok,ok
MALtex,mal__L_e <=> mal__L_p,ok,ok,ok,ok,ok
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,ok,ok,ok,ok,ok
MAN6PI,man6p_c <=> f6p_c,ok,ok,ok,ok,ok
MAN6Pt6_2pp,man6p_p + 2.0 pi_c --> man6p_c + 2.0 pi_p,ok,ok,ok,ok,ok
MAN6Ptex,man6p_e <=> man6p_p,ok,ok,ok,ok,ok
MANAO,mana_c + nad_c <=> fruur_c + h_c + nadh_c,ok,ok,ok,ok,ok
MANE,man_c <=> glc__D_c,ok,ok,ok,ok,ok
MANGLYCptspp,manglyc_p + pep_c --> man6pglyc_c + pyr_c,ok,ok,ok,ok,ok
MANGLYCtex,manglyc_e <=> manglyc_p,ok,ok,ok,ok,ok
MANPGH,h2o_c + man6pglyc_c --> glyc__R_c + man6p_c,ok,ok,ok,ok,ok
MANpts,man_e + pep_c --> man6p_c + pyr_c,ok,ok,ok,ok,ok
MANptspp,man_p + pep_c --> man6p_c + pyr_c,ok,ok,ok,ok,ok
MANtex,man_e <=> man_p,ok,ok,ok,ok,ok
MBCOAi,fad_c + ivcoa_c <=> 3mb2coa_c + fadh2_c,ok,ok,ok,ok,ok
MCA,2mcit_c <=> micit_c,ok,ok,ok,ok,ok
MCITD,2mcit_c --> 2mcacn_c + h2o_c,ok,ok,ok,ok,ok
MCPST,cyan_c + mercppyr_c --> h_c + pyr_c + tcynt_c,ok,ok,ok,ok,ok
MCSNAH,5mcsn_c + h2o_c + h_c --> nh4_c + thym_c,ok,ok,ok,ok,ok
MCTC_1,3mb2coa_c + atp_c + hco3_c --> 3mgcoa_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok
MCTP1App,murein5p5p_p --> ala__D_p + murein5px4p_p,ok,ok,ok,ok,ok
MCTP1Bpp,murein5p5p_p --> alaala_p + murein5px3p_p,ok,ok,ok,ok,ok
MCTP2App,murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p,ok,ok,ok,ok,ok
MDDCP1pp,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p,ok,ok,ok,ok,ok
MDDCP2pp,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p,ok,ok,ok,ok,ok
MDDCP3pp,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p,ok,ok,ok,ok,ok
MDDCP4pp,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p,ok,ok,ok,ok,ok
MDDCP5pp,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p,ok,ok,ok,ok,ok
MDDEP1pp,h2o_p + murein4px4p_p --> murein4p4p_p,ok,ok,ok,ok,ok
MDDEP2pp,h2o_p + murein3px4p_p --> murein4p3p_p,ok,ok,ok,ok,ok
MDDEP3pp,h2o_p + murein5px4p_p --> murein5p4p_p,ok,ok,ok,ok,ok
MDDEP4pp,h2o_p + murein4px4px4p_p --> murein4px4p4p_p,ok,ok,ok,ok,ok
MDH,mal__L_c + nad_c <=> h_c + nadh_c + oaa_c,ok,ok,ok,DMALRED;MDH2;MDH3,ok
MDH2,mal__L_c + q8_c --> oaa_c + q8h2_c,ok,ok,ok,DMALRED;MDH;MDH3,ok
MDH3,mal__L_c + mqn8_c --> mql8_c + oaa_c,ok,ok,ok,DMALRED;MDH;MDH2,ok
MDNTHAep,2m35mdntha_c + h_p --> 2m35mdntha_e + h_c,ok,ok,ok,ok,ok
MDRPD,5mdru1p_c --> dkmpp_c + h2o_c,ok,ok,ok,ok,ok
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,ok,ok,ok,ME2,ok
ME2,mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c,ok,ok,ok,ME1,ok
MECDPDH2,2mecdp_c + nadh_c --> h2mb4p_c + h2o_c + nad_c,ok,ok,ok,ok,ok
MECDPS,2p4c2me_c --> 2mecdp_c + cmp_c,ok,ok,ok,ok,ok
MELIBt2pp,h_p + melib_p --> h_c + melib_c,ok,ok,MELIBt3ipp,ok,ok
MELIBt3ipp,h_p + melib_c --> h_c + melib_p,ok,ok,MELIBt2pp,ok,ok
MELIBtex,melib_e <=> melib_p,ok,ok,ok,ok,ok
MEOHtex,meoh_e <=> meoh_p,ok,ok,ok,ok,ok
MEOHtrpp,meoh_p <=> meoh_c,ok,ok,ok,ok,ok
MEPCT,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,ok,ok,ok,ok,ok
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,ok,ok,ok,ok,ok
METDabc,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,ok,ok,ok,ok,ok
METDabcpp,atp_c + h2o_c + met__D_p --> adp_c + h_c + met__D_c + pi_c,ok,ok,ok,ok,ok
METDtex,met__D_e <=> met__D_p,ok,ok,ok,ok,ok
METGLCUR,h2o_c + metglcur_c --> glcur_c + meoh_c,ok,ok,ok,ok,ok
METGLCURt2pp,h_p + metglcur_p --> h_c + metglcur_c,ok,ok,ok,ok,ok
METGLCURtex,metglcur_e <=> metglcur_p,ok,ok,ok,ok,ok
METRR,met__L_c <=> met__D_c,ok,ok,ok,ok,ok
METS,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,ok,ok,ok,ok,ok
METSOX1abc,atp_c + h2o_c + metsox_S__L_e --> adp_c + h_c + metsox_S__L_c + pi_c,ok,ok,ok,ok,ok
METSOX1abcpp,atp_c + h2o_c + metsox_S__L_p --> adp_c + h_c + metsox_S__L_c + pi_c,ok,ok,ok,ok,ok
METSOX1tex,metsox_S__L_e <=> metsox_S__L_p,ok,ok,ok,ok,ok
METSOX2abc,atp_c + h2o_c + metsox_R__L_e --> adp_c + h_c + metsox_R__L_c + pi_c,ok,ok,ok,ok,ok
METSOXR1,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,ok,ok,ok,ok,ok
METSOXR2,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,ok,ok,ok,ok,ok
METSR_R1,metox__R_c + trdrd_c --> h2o_c + met__L_c + trdox_c,ok,ok,ok,ok,ok
METSR_S1,metox_c + trdrd_c --> h2o_c + met__L_c + trdox_c,ok,ok,ok,ok,ok
METSRabc,atp_c + h2o_c + metox__R_e --> adp_c + h_c + metox__R_c + pi_c,ok,ok,ok,ok,ok
METSabc,atp_c + h2o_c + metox_e --> adp_c + h_c + metox_c + pi_c,ok,ok,ok,ok,ok
METabc,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,ok,ok,ok,ok,ok
METabcpp,atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c,ok,ok,ok,ok,ok
METt3pp,h_p + met__L_c --> h_c + met__L_p,ok,ok,ok,ok,ok
METtex,met__L_e <=> met__L_p,ok,ok,ok,ok,ok
MG2tex,mg2_e <=> mg2_p,ok,ok,ok,ok,ok
MG2tpp,mg2_p --> mg2_c,ok,ok,ok,ok,ok
MG2uabcpp,atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c,ok,ok,ok,ok,ok
MGCH,3mgcoa_c + h2o_c <=> hmgcoa_c,ok,ok,ok,ok,ok
MGSA,dhap_c --> mthgxl_c + pi_c,ok,ok,ok,ok,ok
MGt2pp,h_p + mg2_p --> h_c + mg2_c,ok,ok,ok,ok,ok
MGt5,mg2_c <=> mg2_e,ok,ok,ok,ok,ok
MI1PP,h2o_c + mi1p__D_c --> inost_c + pi_c,ok,ok,ok,ok,ok
MI1PS,g6p_c --> mi1p__D_c,ok,ok,ok,ok,ok
MICITDr,2mcacn_c + h2o_c <=> micit_c,ok,ok,ok,ok,ok
MLDCP1App,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p,ok,ok,ok,ok,ok
MLDCP1Bpp,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p,ok,ok,ok,ok,ok
MLDCP2App,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p,ok,ok,ok,ok,ok
MLDCP2Bpp,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p,ok,ok,ok,ok,ok
MLDCP3App,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p,ok,ok,ok,ok,ok
MLDEP1pp,h2o_p + murein3px3p_p --> murein3p3p_p,ok,ok,ok,ok,ok
MLDEP2pp,h2o_p + murein5px3p_p --> murein5p3p_p,ok,ok,ok,ok,ok
MLTG1,h2o_c + malttr_c --> glc__D_c + malt_c,ok,ok,ok,ok,ok
MLTG2,h2o_c + maltttr_c --> glc__D_c + malttr_c,ok,ok,ok,ok,ok
MLTG3,h2o_c + maltpt_c --> glc__D_c + maltttr_c,ok,ok,ok,ok,ok
MLTG4,h2o_c + malthx_c --> glc__D_c + maltpt_c,ok,ok,ok,ok,ok
MLTG5,h2o_c + malthp_c --> glc__D_c + malthx_c,ok,ok,ok,ok,ok
MLTGY1pp,murein4p4p_p --> 2.0 anhgm4p_p,ok,ok,ok,ok,ok
MLTGY2pp,murein4p3p_p --> anhgm3p_p + anhgm4p_p,ok,ok,ok,ok,ok
MLTGY3pp,murein3p3p_p --> 2.0 anhgm3p_p,ok,ok,ok,ok,ok
MLTGY4pp,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p,ok,ok,ok,ok,ok
MLTP1,maltpt_c + pi_c <=> g1p_c + maltttr_c,ok,ok,ok,ok,ok
MLTP2,malthx_c + pi_c <=> g1p_c + maltpt_c,ok,ok,ok,ok,ok
MLTP3,malthp_c + pi_c <=> g1p_c + malthx_c,ok,ok,ok,ok,ok
MMETt2pp,h_p + mmet_p --> h_c + mmet_c,ok,ok,ok,ok,ok
MMETtex,mmet_e <=> mmet_p,ok,ok,ok,ok,ok
MMSAD3,coa_c + msa_c + nad_c --> accoa_c + co2_c + nadh_c,ok,ok,ok,ok,ok
MN2t3pp,h_p + mn2_c --> h_c + mn2_p,ok,ok,MNt2pp,ok,ok
MN2tipp,mn2_c --> mn2_p,ok,MN2tpp,MN2tpp,ok,ok
MN2tpp,mn2_p --> mn2_c,ok,MN2tipp,MN2tipp,ok,ok
MN6PP,h2o_c + man6p_c --> man_c + pi_c,ok,ok,ok,ok,ok
MNLpts,mnl_e + pep_c --> mnl1p_c + pyr_c,ok,ok,ok,ok,ok
MNLptspp,mnl_p + pep_c --> mnl1p_c + pyr_c,ok,ok,ok,ok,ok
MNLtex,mnl_e <=> mnl_p,ok,ok,ok,ok,ok
MNNH,mana_c --> 2ddglcn_c + h2o_c,ok,ok,ok,ok,ok
MNabc,atp_c + h2o_c + mn2_e --> adp_c + h_c + mn2_c + pi_c,ok,ok,ok,ok,ok
MNabc_1,atp_c + h2o_c + mn2_p --> adp_c + h_c + mn2_c + pi_c,ok,ok,ok,ok,ok
MNt2pp,h_p + mn2_p --> h_c + mn2_c,ok,ok,MN2t3pp,ok,ok
MNtex,mn2_e <=> mn2_p,ok,ok,ok,ok,ok
MOAT,ckdo_c + lipidA_c --> cmp_c + h_c + kdolipid4_c,ok,ok,ok,ok,ok
MOAT2,ckdo_c + kdolipid4_c --> cmp_c + h_c + kdo2lipid4_c,ok,ok,ok,ok,ok
MOBDabcpp,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c,ok,ok,ok,ok,ok
MOBDtex,mobd_e <=> mobd_p,ok,ok,ok,ok,ok
MOHMT,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,ok,ok,ok,ok,ok
MOTH1,h2o_c + malttre_c --> malt_c + tre_c,ok,ok,ok,ok,ok
MOTH2,h2o_c + malttrtre_c --> malttr_c + tre_c,ok,ok,ok,ok,ok
MOTH3,h2o_c + maltttrtre_c --> maltttr_c + tre_c,ok,ok,ok,ok,ok
MOTH4,h2o_c + maltpttre_c --> maltpt_c + tre_c,ok,ok,ok,ok,ok
MOTS1,maltttr_c --> malttre_c,ok,ok,ok,ok,ok
MOTS2,maltpt_c --> malttrtre_c,ok,ok,ok,ok,ok
MOTS3,malthx_c --> maltttrtre_c,ok,ok,ok,ok,ok
MOTS4,malthp_c --> maltpttre_c,ok,ok,ok,ok,ok
MPL,malt_c + pi_c --> g1p_B_c + glc__D_c,ok,ok,ok,ok,ok
MPTG,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c,ok,ok,ok,ok,ok
MPTG2,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c,ok,ok,ok,ok,ok
MSO3abcpp,atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c,ok,ok,ok,ok,ok
MSO3tex,mso3_e <=> mso3_p,ok,ok,ok,ok,ok
MTAN,5mta_c + h2o_c --> 5mtr_c + ade_c,ok,ok,ok,ok,ok
MTHFC,h2o_c + methf_c <=> 10fthf_c + h_c,ok,ok,ok,ok,ok
MTHFD,mlthf_c + nadp_c <=> methf_c + nadph_c,ok,ok,ok,MTHFD2i,ok
MTHFD2i,mlthf_c + nad_c --> methf_c + nadh_c,ok,ok,ok,MTHFD,ok
MTHFR2,2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,ok,ok,ok,ok,ok
MTI,tre_c <=> malt_c,ok,ok,ok,ok,ok
MTRI,5mdr1p_c <=> 5mdru1p_c,ok,ok,ok,ok,ok
MTRK,5mtr_c + atp_c --> 5mdr1p_c + adp_c + h_c,ok,ok,ok,ok,ok
MUCCY_kt,CCbuttc_c + h_c --> 4cml_c,ok,ok,ok,ok,ok
MXYLt5,h_p + m_xyl_c --> h_c + m_xyl_e,ok,ok,ok,ok,ok
MXYLt6,h_p + m_xyl_p --> h_c + m_xyl_e,ok,ok,ok,ok,ok
M_XYLtpp,m_xyl_p <=> m_xyl_c,ok,ok,ok,ok,ok
M_Xylt1,m_xyl_e <=> m_xyl_p,ok,ok,ok,ok,ok
N2Otex,n2o_e <=> n2o_p,ok,ok,ok,ok,ok
N2Otpp,n2o_p <=> n2o_c,ok,ok,ok,ok,ok
NABTNO,h2o_c + n4abutn_c + nad_c --> 4aabutn_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok
NACODA,acg5sa_c + h2o_c --> ac_c + glu5sa_c,ok,ok,ok,ok,ok
NACtex,nac_e <=> nac_p,ok,ok,ok,ok,ok
NACtpp,nac_p --> nac_c,ok,ok,ok,ok,ok
NADDP,h2o_c + nad_c --> amp_c + 2.0 h_c + nmn_c,ok,NADDPp_1,ok,ok,ok
NADDPp_1,h2o_c + nad_c <=> amp_c + 2.0 h_c + nmn_c,ok,NADDP,ok,ok,ok
NADH10,h_c + mqn8_c + nadh_c --> mql8_c + nad_c,ok,ok,ok,ok,ok
NADH16pp,4.0 h_c + nadh_c + q8_c --> 3.0 h_p + nad_c + q8h2_c,ok,ok,ok,ok,ok
NADH17pp,4.0 h_c + mqn8_c + nadh_c --> 3.0 h_p + mql8_c + nad_c,ok,ok,ok,ok,ok
NADH18pp,2dmmq8_c + 4.0 h_c + nadh_c --> 2dmmql8_c + 3.0 h_p + nad_c,ok,ok,ok,NADH9;NADPHQR4,ok
NADH5,h_c + nadh_c + q8_c --> nad_c + q8h2_c,ok,ok,ok,ok,ok
NADH9,2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c,ok,ok,ok,NADH18pp;NADPHQR4,ok
NADHHR,h2o_c + nadh_c --> nadhx__R_c,ok,ok,ok,ok,ok
NADHHS,h2o_c + nadh_c --> nadhx__S_c,ok,ok,ok,ok,ok
NADHNQR,4.0 h_c + na1_c + nadh_c + q8_c --> 3.0 h_p + na1_p + nad_c + q8h2_c,ok,ok,ok,ok,ok
NADHPO,h2o2_c + h_c + nadh_c --> 2.0 h2o_c + nad_c,ok,ok,ok,CAT;CYTBD2pp;CYTBDpp;CYTBO3_4pp;GTHPi;THIORDXi,ok
NADHXD,adp_c + nadhx__S_c --> amp_c + h_c + nadh_c + pi_c,ok,ok,ok,ok,ok
NADHXE,nadhx__S_c <=> nadhx__R_c,ok,ok,ok,ok,ok
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,ok,ok,ok,ok,ok
NADPHHR,h2o_c + nadph_c --> nadphx__R_c,ok,ok,ok,ok,ok
NADPHHS,h2o_c + nadph_c --> nadphx__S_c,ok,ok,ok,ok,ok
NADPHQR2,h_c + nadph_c + q8_c --> nadp_c + q8h2_c,ok,ok,ok,ok,ok
NADPHQR3,h_c + mqn8_c + nadph_c --> mql8_c + nadp_c,ok,ok,ok,ok,ok
